,base_solution,heuristic,search,iterations,temp_coef,population_size,mutation_probability,tabu_queue_coef,swap_any_to_generate,TotalDistance,TotalTime,UnusedTrucksCount,OrphansCount,execution_time,TotalFuel,TrucksCount
153,SIMPLE_GREEDY,REMOVE_LOOPS_SWAP_ANY_EXPORTATION,ANNEALING,5000.0,1e-05,,,,,1812.4438,6.98898000298023,0,0,88.31467008590698,453.11095,15
154,SIMPLE_GREEDY,ANY_EXPORTATION_TIME1,TABU,200.0,,,,0.5,,1819.3294999999998,4.872964446679617,0,0,60.89801502227783,454.83237499999996,20
155,SIMPLE_GREEDY,REMOVE_LOOPS_SWAP_ANY_EXPORTATION,ANNEALING,3000.0,1e-05,,,,,1779.3272000000002,13.230853337058623,0,0,92.4313690662384,444.83180000000004,10
156,SIMPLE_GREEDY,ANY_MOVE_EXPORTATION_FIXED2,TABU,200.0,,,,0.5,,1805.5821999999998,4.751171113346284,0,0,66.5090742111206,451.39554999999996,20
157,SIMPLE_GREEDY,MOVE_IN_EXPORTATION,GENETIC,200.0,,20.0,0.3,,,1742.8283999999999,12.861806670391955,0,0,252.43378019332886,435.70709999999997,10
158,SIMPLE_GREEDY,ANY_EXPORTATION_PROB1,ANNEALING,3000.0,1e-05,,,,,1779.3272000000002,13.230853337058623,0,0,109.48070287704468,444.83180000000004,10
159,SIMPLE_GREEDY,REMOVE_LOOPS_MOVE_EXPORTATION,TABU,500.0,,,,0.3,,1804.4031,4.799982224457396,0,0,75.98177790641785,451.100775,20
160,SIMPLE_GREEDY,ANY_MOVE_EXPORTATION,ANNEALING,5000.0,1e-05,,,,,1766.2468000000003,6.5429555585357875,0,0,480.8856120109558,441.5617000000001,15
161,SIMPLE_GREEDY,REMOVE_LOOPS_SWAP_ANY_EXPORTATION,GENETIC,400.0,,10.0,0.1,,,1775.8192000000001,6.651093336313566,0,0,263.2060968875885,443.95480000000003,15
162,SIMPLE_GREEDY,ANY_EXPORTATION_PROB1,GENETIC,200.0,,20.0,0.3,,,1781.6369000000004,6.653146669646899,0,0,277.9363968372345,445.4092250000001,15
163,SIMPLE_GREEDY,REMOVE_LOOPS_SWAP_ANY_EXPORTATION,TABU,200.0,,,,0.3,,1792.6726999999998,6.768777780758009,0,0,60.71817708015442,448.16817499999996,15
164,SIMPLE_GREEDY,MOVE_IN_EXPORTATION,GENETIC,400.0,,10.0,0.3,,,1780.6949,6.671993336313565,0,0,374.3185350894928,445.173725,15
165,SIMPLE_GREEDY,ANY_EXPORTATION_PROB1,GENETIC,200.0,,10.0,0.3,,,1749.0910999999999,12.897624448169733,0,0,149.56239914894104,437.27277499999997,10
166,SIMPLE_GREEDY,ANY_MOVE_SWAP,ANNEALING,5000.0,1e-05,,,,,1812.9713000000004,6.9261044474246765,0,0,124.84665322303772,453.2428250000001,15
167,SIMPLE_GREEDY,ANY_MOVE_EXPORTATION_FIXED2,TABU,500.0,,,,0.3,,1777.6039999999998,6.5895955585357875,0,0,74.98632526397705,444.40099999999995,15
168,SIMPLE_GREEDY,REMOVE_LOOPS_MOVE_EXPORTATION,GENETIC,200.0,,20.0,0.3,,,1803.4130999999998,4.799982224457396,0,0,264.980272769928,450.85327499999994,20
169,SIMPLE_GREEDY,,NO_SEARCH,,,,,,,1842.0845999999997,4.953880002235173,0,0,92.21016883850098,460.5211499999999,20
170,SIMPLE_GREEDY,REMOVE_LOOPS_SWAP_ANY_EXPORTATION,TABU,200.0,,,,0.3,,1820.8484999999996,4.924284446679618,0,0,61.14110207557678,455.2121249999999,20
171,SIMPLE_GREEDY,ANY_EXPORTATION_TIME1,TABU,500.0,,,,0.3,500.0,1812.7885,4.830124446679617,0,0,265.6291251182556,453.197125,20
172,SIMPLE_GREEDY,ANY_EXPORTATION_TIME1,TABU,500.0,,,,0.5,,1822.7755,4.885153335568507,0,0,68.74074602127075,455.693875,20
173,SIMPLE_GREEDY,REMOVE_LOOPS_SWAP_ANY_EXPORTATION,ANNEALING,3000.0,0.0001,,,,,1812.9713000000004,6.9261044474246765,0,0,124.03066921234131,453.2428250000001,15
174,SIMPLE_GREEDY,ANY_MOVE_EXPORTATION,TABU,200.0,,,,0.5,,1797.9323,4.724802224457395,0,0,83.05997014045715,449.483075,20
175,SIMPLE_GREEDY,ANY_MOVE_EXPORTATION_FIXED2,TABU,200.0,,,,0.5,,1778.8725000000002,6.711013336313565,0,0,65.97284293174744,444.71812500000004,15
176,SIMPLE_GREEDY,MOVE_IN_EXPORTATION,ANNEALING,5000.0,0.0001,,,,,1811.3179,4.81822666890184,0,0,322.02784991264343,452.829475,20
177,SIMPLE_GREEDY,REMOVE_LOOPS_MOVE_EXPORTATION,TABU,200.0,,,,0.5,,1742.7744999999998,12.863264448169732,0,0,70.59343218803406,435.69362499999994,10
178,SIMPLE_GREEDY,ANY_EXPORTATION_PROB1,ANNEALING,3000.0,1e-05,,,,,1812.9713000000004,6.9261044474246765,0,0,89.76367115974426,453.2428250000001,15
179,SIMPLE_GREEDY,ANY_MOVE_EXPORTATION,ANNEALING,3000.0,1e-05,,,,,1773.9323,6.573071114091343,0,0,302.66387486457825,443.483075,15
180,SIMPLE_GREEDY,ANY_MOVE_SWAP,TABU,200.0,,,,0.5,,1785.6091000000001,6.720642225202454,0,0,62.94622206687927,446.40227500000003,15
181,SIMPLE_GREEDY,ANY_EXPORTATION_PROB1,GENETIC,200.0,,20.0,0.3,,,1813.2858,4.906540002235173,0,0,225.11814498901367,453.32145,20
182,SIMPLE_GREEDY,REMOVE_LOOPS_MOVE_EXPORTATION,GENETIC,400.0,,10.0,0.1,,,1775.8541,6.644851114091343,0,0,474.5372591018677,443.963525,15
183,SIMPLE_GREEDY,REMOVE_LOOPS_SWAP_ANY_EXPORTATION,GENETIC,400.0,,20.0,0.1,,,1770.9532000000004,6.581324447424676,0,0,438.42185401916504,442.7383000000001,15
184,SIMPLE_GREEDY,ANY_EXPORTATION_PROB1,GENETIC,400.0,,20.0,0.1,,,1740.9518999999998,12.85176222594751,0,0,446.0491530895233,435.23797499999995,10
185,SIMPLE_GREEDY,MOVE_IN_EXPORTATION,GENETIC,400.0,,10.0,0.3,,,1740.5819999999997,12.86180222594751,0,0,344.0075557231903,435.1454999999999,10
186,SIMPLE_GREEDY,REMOVE_LOOPS_MOVE_EXPORTATION,ANNEALING,5000.0,0.0001,,,,,1774.7564000000002,6.623657780758009,0,0,334.03749680519104,443.68910000000005,15
187,SIMPLE_GREEDY,ANY_MOVE_SWAP,ANNEALING,5000.0,1e-05,,,,,1842.0845999999997,4.953880002235173,0,0,109.66950392723083,460.5211499999999,20
188,SIMPLE_GREEDY,ANY_MOVE_EXPORTATION_FIXED2,ANNEALING,5000.0,1e-05,,,,,1812.9713000000004,6.9261044474246765,0,0,121.32956433296204,453.2428250000001,15
189,SIMPLE_GREEDY,ANY_MOVE_EXPORTATION,TABU,500.0,,,,0.3,500.0,1730.3084,12.631315559280846,0,0,540.0782477855682,432.5771,10
190,SIMPLE_GREEDY,ANY_MOVE_SWAP,ANNEALING,5000.0,0.0001,,,,,1812.9713000000004,6.9261044474246765,0,0,198.2664933204651,453.2428250000001,15
191,SIMPLE_GREEDY,MOVE_IN_EXPORTATION,TABU,500.0,,,,0.3,,1743.8116,12.86179333705862,0,0,95.08337092399597,435.9529,10
192,SIMPLE_GREEDY,REMOVE_LOOPS_MOVE_EXPORTATION,GENETIC,200.0,,10.0,0.3,,,1775.4707000000003,6.646180002980231,0,0,155.3056981563568,443.8676750000001,15
193,SIMPLE_GREEDY,ANY_MOVE_EXPORTATION,TABU,500.0,,,,0.3,,1772.6798000000001,6.630251114091343,0,0,111.04131579399109,443.16995000000003,15
194,SIMPLE_GREEDY,ANY_EXPORTATION,ANNEALING,5000.0,0.0001,,,,,1757.8928999999998,12.8992711148364,0,0,320.8806619644165,439.47322499999996,10
195,SIMPLE_GREEDY,REMOVE_LOOPS_SWAP_ANY_EXPORTATION,ANNEALING,5000.0,1e-05,,,,,1755.7638999999997,13.008180003725293,0,0,138.34706497192383,438.9409749999999,10
196,SIMPLE_GREEDY,ANY_EXPORTATION,TABU,500.0,,,,0.3,,1789.2218000000003,6.769017780758011,0,0,89.08109903335571,447.30545000000006,15
