FID,NAAMPLAATSINGSADRES,CLUSTERCODE,CLUSTEROMSCHRIJVING,CONTAINERCODE,FRACTIE,LATITUDE,LONGITUDE,GEOM
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ca7,9752LA0WK57,,Wijkcontainer 57 Laarmanhof,1080205,huisvuil - 9752LA0WK57,53.1789,6.6068,POINT (236539.62 577603.383)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ca6,9752LA0WK58,,Wijkcontainer 58 Laarmanhof,110100068,huisvuil - 9752LA0WK58,53.1789,6.6068,POINT (236539.62 577603.383)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ca5,9752LA0WK58,,Wijkcontainer 58 Laarmanhof,1080206,huisvuil - 9752LA0WK58,53.1789,6.6068,POINT (236539.62 577603.383)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ca4,9751VP0WK59,,Wijkcontainer 59 H. Muntinglaan,110201127,huisvuil - 9751VP0WK59,53.1765,6.6091,POINT (236694.492 577343.318)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ca3,9751VP0WK59,,Wijkcontainer 59 H. Muntinglaan,1080131,huisvuil - 9751VP0WK59,53.1765,6.6091,POINT (236694.492 577343.318)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ca2,9752LA0WK60,,Wijkcontainer 60 Kroonkampweg C1000,110201171,huisvuil - 9752LA0WK60,53.1717,6.6033,POINT (236315.172 576797.054)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ca1,9752LA0WK60,,Wijkcontainer 60 Kroonkampweg C1000,1080202,huisvuil - 9752LA0WK60,53.1717,6.6033,POINT (236315.172 576797.054)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ca0,9752LA0WK61,,Wijkcontainer 61 Van Maerlantlaan,110201060,huisvuil - 9752LA0WK61,53.1698,6.598,POINT (235966.281 576584.145)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c9f,9752LA0WK61,,Wijkcontainer 61 Van Maerlantlaan,1080221,huisvuil - 9752LA0WK61,53.1698,6.598,POINT (235966.281 576584.145)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c9e,9752LA0WK62,,Wijkcontainer 62 Multatulilaan,110100014,huisvuil - 9752LA0WK62,53.1746,6.6034,POINT (236318.359 577123.241)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c9d,9752LA0WK62,,Wijkcontainer 62 Multatulilaan,1080190,huisvuil - 9752LA0WK62,53.1746,6.6034,POINT (236318.359 577123.241)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c9c,9752LA0WK63,,Wijkcontainer 63 Van Maerlantlaan,110201097,huisvuil - 9752LA0WK63,53.1693,6.5966,POINT (235874.365 576521.382)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c9b,9752LA0WK63,,Wijkcontainer 63 Van Maerlantlaan,1080222,huisvuil - 9752LA0WK63,53.1693,6.5966,POINT (235874.365 576521.382)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c9a,9752LA0WK64,,Wijkcontainer 64 Hadewijchstraat,110100018,huisvuil - 9752LA0WK64,53.1694,6.5973,POINT (235918.979 576533.262)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c99,9752LA0WK64,,Wijkcontainer 64 Hadewijchstraat,1080223,huisvuil - 9752LA0WK64,53.1694,6.5973,POINT (235918.979 576533.262)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c98,9752LA0WK65,,Wijkcontainer 65 Hadewijchstraat,110100070,huisvuil - 9752LA0WK65,53.169,6.6427,POINT (238956.819 576541.825)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c97,9752LA0WK65,,Wijkcontainer 65 Hadewijchstraat,1080224,huisvuil - 9752LA0WK65,53.169,6.6427,POINT (238956.819 576541.825)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c96,9752LA0WK66,,Wijkcontainer 66 Vondellaan,110100047,huisvuil - 9752LA0WK66,53.1712,6.5948,POINT (235752.391 576735.274)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c95,9752LA0WK66,,Wijkcontainer 66 Vondellaan,1080196,huisvuil - 9752LA0WK66,53.1712,6.5948,POINT (235752.391 576735.274)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c94,9752LA0WK67,,Wijkcontainer 67 Schoolpad,110201053,huisvuil - 9752LA0WK67,53.1746,6.6073,POINT (236579.221 577120.973)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c93,9752LA0WK67,,Wijkcontainer 67 Schoolpad,1080225,huisvuil - 9752LA0WK67,53.1746,6.6073,POINT (236579.221 577120.973)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c92,9752LA0WK68,,Wijkcontainer 68 Brinkhof,110100021,huisvuil - 9752LA0WK68,53.1739,6.61,POINT (236760.262 577053.917)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c91,9752LA0WK68,,Wijkcontainer 68 Brinkhof,1080226,huisvuil - 9752LA0WK68,53.1739,6.61,POINT (236760.262 577053.917)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c90,9752LA0WK69,,Wijkcontainer 69 Oude Brinkhof,110100022,huisvuil - 9752LA0WK69,53.1755,6.6106,POINT (236796.111 577227.055)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c8f,9752LA0WK69,,Wijkcontainer 69 Oude Brinkhof,1080227,huisvuil - 9752LA0WK69,53.1755,6.6106,POINT (236796.111 577227.055)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c8e,9752LA0WK70,,Wijkcontainer 70 Oude Brinkhof,110100060,huisvuil - 9752LA0WK70,53.1755,6.6106,POINT (236796.111 577227.055)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c8d,9752LA0WK70,,Wijkcontainer 70 Oude Brinkhof,1080228,huisvuil - 9752LA0WK70,53.1755,6.6106,POINT (236796.111 577227.055)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c8c,9752LA0WK71,,Wijkcontainer 71 Korte Dreef,110100002,huisvuil - 9752LA0WK71,53.1722,6.5992,POINT (236042.771 576848.118)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c8b,9752LA0WK71,,Wijkcontainer 71 Korte Dreef,1080229,huisvuil - 9752LA0WK71,53.1722,6.5992,POINT (236042.771 576848.118)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c8a,9752LA0WK72,,Wijkcontainer 72 Achter de Molen,110100033,huisvuil - 9752LA0WK72,53.1731,6.6017,POINT (236205.62 576947.699)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c89,9752LA0WK72,,Wijkcontainer 72 Achter de Molen,1082160,huisvuil - 9752LA0WK72,53.1731,6.6017,POINT (236205.62 576947.699)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c88,9752LA0WK73,,Wijkcontainer 73 H. Muntinglaan,1080232,huisvuil - 9752LA0WK73,53.1777,6.6077,POINT (236602.087 577468.644)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c87,9752LA0WK73,,Wijkcontainer 73 H. Muntinglaan,110201057,huisvuil - 9752LA0WK73,53.1777,6.6077,POINT (236602.087 577468.644)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c86,9752LA0WK74,,Wijkcontainer 74 Hugo de Vriesweg,110100062,huisvuil - 9752LA0WK74,53.1781,6.6089,POINT (236676.877 577514.435)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c85,9752LA0WK74,,Wijkcontainer 74 Hugo de Vriesweg,1080233,huisvuil - 9752LA0WK74,53.1781,6.6089,POINT (236676.877 577514.435)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c84,9752LA0WK75,,Wijkcontainer 75 De Holten,110100029,huisvuil - 9752LA0WK75,53.1715,6.6022,POINT (236243.929 576778.042)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c83,9752LA0WK75,,Wijkcontainer 75 De Holten,1082797,huisvuil - 9752LA0WK75,53.1715,6.6022,POINT (236243.929 576778.042)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c82,9752LA0WK76,,Wijkcontainer 76 Kroonkampweg,110100031,huisvuil - 9752LA0WK76,53.1714,6.6037,POINT (236343.15 576764.133)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c81,9752LA0WK76,,Wijkcontainer 76 Kroonkampweg,1080203,huisvuil - 9752LA0WK76,53.1714,6.6037,POINT (236343.15 576764.133)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c80,9752LA0WK77,,Wijkcontainer 77 De Brinken Kelder,108100030,huisvuil - 9752LA0WK77,53.1724,6.6033,POINT (236318.594 576871.688)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c7f,9752LA0WK77,,Wijkcontainer 77 De Brinken Kelder,1080235,huisvuil - 9752LA0WK77,53.1724,6.6033,POINT (236318.594 576871.688)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c7e,9752LA0WK77,,Wijkcontainer 77 De Brinken Kelder,1080236,huisvuil - 9752LA0WK77,53.1724,6.6033,POINT (236318.594 576871.688)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c7d,9752LA0WK77,,Wijkcontainer 77 De Brinken Kelder,1080237,huisvuil - 9752LA0WK77,53.1724,6.6033,POINT (236318.594 576871.688)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c7c,9752LA0WK77,,Wijkcontainer 77 De Brinken Kelder,108100031,huisvuil - 9752LA0WK77,53.1724,6.6033,POINT (236318.594 576871.688)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c7b,9752LA0WK77,,Wijkcontainer 77 De Brinken Kelder,108100032,huisvuil - 9752LA0WK77,53.1724,6.6033,POINT (236318.594 576871.688)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c7a,9752LA0WK78,,Wijkcontainer 78 Clematisweg,110201154,huisvuil - 9752LA0WK78,53.1735,6.6285,POINT (237999.327 577027.241)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c79,9752LA0WK78,,Wijkcontainer 78 Clematisweg,1007656,huisvuil - 9752LA0WK78,53.1735,6.6285,POINT (237999.327 577027.241)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c78,9752LA0WK78,,Wijkcontainer 78 Clematisweg,1082127,huisvuil - 9752LA0WK78,53.1735,6.6285,POINT (237999.327 577027.241)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c77,9752LA0WK78,,Wijkcontainer 78 Clematisweg,107214446,huisvuil - 9752LA0WK78,53.1735,6.6285,POINT (237999.327 577027.241)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c76,9752LA0WK78,,Wijkcontainer 78 Clematisweg,107214445,huisvuil - 9752LA0WK78,53.1735,6.6285,POINT (237999.327 577027.241)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c75,9752LA0WK79,,Wijkcontainer 79 Achter de Molen,110100034,huisvuil - 9752LA0WK79,53.173,6.6011,POINT (236168.309 576939.278)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c74,9752LA0WK79,,Wijkcontainer 79 Achter de Molen,H9005,huisvuil - 9752LA0WK79,53.173,6.6011,POINT (236168.309 576939.278)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c73,9752LA0WK79,,Wijkcontainer 79 Achter de Molen,1080231,huisvuil - 9752LA0WK79,53.173,6.6011,POINT (236168.309 576939.278)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c72,9752LA0WK79,,Wijkcontainer 79 Achter de Molen,1080218,huisvuil - 9752LA0WK79,53.173,6.6011,POINT (236168.309 576939.278)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c71,9752LA0WK81,,Wijkcontainer 81 Heide en Watersteeg 2e,110201169,huisvuil - 9752LA0WK81,53.1666,6.6135,POINT (237006.876 576238.876)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c70,9752LA0WK81,,Wijkcontainer 81 Heide en Watersteeg 2e,1080171,huisvuil - 9752LA0WK81,53.1666,6.6135,POINT (237006.876 576238.876)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c6f,9751EC0WK82,,Wijkcontainer 82 Heide en Watersteeg,110201104,huisvuil - 9751EC0WK82,53.1683,6.6123,POINT (236924.77 576425.591)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c6e,9751EC0WK82,,Wijkcontainer 82 Heide en Watersteeg,1080129,huisvuil - 9751EC0WK82,53.1683,6.6123,POINT (236924.77 576425.591)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c6d,9752LAOWK83,,Wijkcontainer 83 Stationsplein (kelder),108100050,huisvuil - 9752LAOWK83,53.1753,6.6173,POINT (237247.109 577212.471)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c6c,9752LAOWK83,,Wijkcontainer 83 Stationsplein (kelder),1060045,huisvuil - 9752LAOWK83,53.1753,6.6173,POINT (237247.109 577212.471)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c6b,9752LAOWK83,,Wijkcontainer 83 Stationsplein (kelder),1080240,huisvuil - 9752LAOWK83,53.1753,6.6173,POINT (237247.109 577212.471)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c6a,9752LAOWK83,,Wijkcontainer 83 Stationsplein (kelder),108100056,huisvuil - 9752LAOWK83,53.1753,6.6173,POINT (237247.109 577212.471)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c69,9752LA0WK84,,Wijkcontainer 84 Vondellaan,110201162,huisvuil - 9752LA0WK84,53.1703,6.5978,POINT (235955.372 576636.277)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c68,9752LA0WK84,,Wijkcontainer 84 Vondellaan,1080197,huisvuil - 9752LA0WK84,53.1703,6.5978,POINT (235955.372 576636.277)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c67,9752LA0WK84,,Wijkcontainer 84 Vondellaan,H9003,huisvuil - 9752LA0WK84,53.1703,6.5978,POINT (235955.372 576636.277)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c66,9752LA0WK91,,Wijkcontainer 91 Jagershof,108100061,huisvuil - 9752LA0WK91,53.169,6.6095,POINT (236734.21 576500.271)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c65,9752LA0WK92,,Wijkcontainer 92 Torenlaan,110200570,huisvuil - 9752LA0WK92,53.1717,6.6021,POINT (236236.923 576796.847)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c64,9752LA0WK92,,Wijkcontainer 92 Torenlaan,1080243,huisvuil - 9752LA0WK92,53.1717,6.6021,POINT (236236.923 576796.847)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c63,9752LAWK93,,Wijkcontainer 93 Nesciolaan Emma 1,110200580,huisvuil - 9752LAWK93,53.1698,6.598,POINT (235966.281 576584.145)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c62,9752LAWK93,,Wijkcontainer 93 Nesciolaan Emma 1,1080244,huisvuil - 9752LAWK93,53.1698,6.598,POINT (235966.281 576584.145)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c61,9752LAWK94,,Wijkcontainer 94 Nesciolaan Emma 2,110200720,huisvuil - 9752LAWK94,53.1687,6.5953,POINT (235787.926 576450.921)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c60,9752LAWK94,,Wijkcontainer 94 Nesciolaan Emma 2,1080245,huisvuil - 9752LAWK94,53.1687,6.5953,POINT (235787.926 576450.921)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c5f,9752LAWK95,,Wijkcontainer 95 Nesciolaan Emma 3,110201052,huisvuil - 9752LAWK95,53.169,6.5947,POINT (235749.752 576493.691)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c5e,9752LAWK95,,Wijkcontainer 95 Nesciolaan Emma 3,1080246,huisvuil - 9752LAWK95,53.169,6.5947,POINT (235749.752 576493.691)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c5d,9752LAWK96,,Wijkcontainer 96 Nesciolaan Emma 4,110201184,huisvuil - 9752LAWK96,53.1693,6.5943,POINT (235722.465 576525.514)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c5c,9752LAWK96,,Wijkcontainer 96 Nesciolaan Emma 4,1080247,huisvuil - 9752LAWK96,53.1693,6.5943,POINT (235722.465 576525.514)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c5b,9752LAWK96,,Wijkcontainer 96 Nesciolaan Emma 4,H9007,huisvuil - 9752LAWK96,53.1693,6.5943,POINT (235722.465 576525.514)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c5a,9752LAWK96,,Wijkcontainer 96 Nesciolaan Emma 4,110201056,huisvuil - 9752LAWK96,53.1693,6.5943,POINT (235722.465 576525.514)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c59,9751BT0WK98,,Wijkcontainer 98 Jachtlaan boven Aldi,106214085,huisvuil - 9751BT0WK98,53.1716,6.6113,POINT (236852.998 576791.69)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c58,9751BT0WK98,,Wijkcontainer 98 Jachtlaan boven Aldi,1040846,huisvuil - 9751BT0WK98,53.1716,6.6113,POINT (236852.998 576791.69)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c57,9752LAWK99,,Wijkcontainer 99 Meerweg,108100060,huisvuil - 9752LAWK99,53.1583,6.5642,POINT (233728.552 575260.36)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c56,9752LAWK99,,Wijkcontainer 99 Meerweg,1060061,huisvuil - 9752LAWK99,53.1583,6.5642,POINT (233728.552 575260.36)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c55,9752LAWK99,,Wijkcontainer 99 Meerweg,1060032,huisvuil - 9752LAWK99,53.1583,6.5642,POINT (233728.552 575260.36)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c54,9752LAWK99,,Wijkcontainer 99 Meerweg,1080249,huisvuil - 9752LAWK99,53.1583,6.5642,POINT (233728.552 575260.36)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c53,9752LAWK99,,Wijkcontainer 99 Meerweg,1080250,huisvuil - 9752LAWK99,53.1583,6.5642,POINT (233728.552 575260.36)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c52,9752LAWK99,,Wijkcontainer 99 Meerweg,1080251,huisvuil - 9752LAWK99,53.1583,6.5642,POINT (233728.552 575260.36)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c51,9752LAWK99,,Wijkcontainer 99 Meerweg,108100168,huisvuil - 9752LAWK99,53.1583,6.5642,POINT (233728.552 575260.36)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c50,9752LAWK99,,Wijkcontainer 99 Meerweg,108100169,huisvuil - 9752LAWK99,53.1583,6.5642,POINT (233728.552 575260.36)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c4f,9752LAWK99,,Wijkcontainer 99 Meerweg,108100170,huisvuil - 9752LAWK99,53.1583,6.5642,POINT (233728.552 575260.36)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c4e,Loc2997,,Spinozalaan 34 tm 88,1080220,huisvuil - Loc2997,53.1635,6.6031,POINT (236318.483 575887.72)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c4d,9752LA0WK50,,Wijkcontainer 50 Walstroweg,110201156,huisvuil - 9752LA0WK50,53.1744,6.6204,POINT (237453.294 577122.496)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c4c,9752LA0WK50,,Wijkcontainer 50 Walstroweg,1080215,huisvuil - 9752LA0WK50,53.1744,6.6204,POINT (237453.294 577122.496)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c4b,9752LA0WK52,,Wijkcontainer 52 Wederikweg,110100059,huisvuil - 9752LA0WK52,53.1752,6.623,POINT (237627.108 577204.503)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c4a,9752LA0WK52,,Wijkcontainer 52 Wederikweg,1082161,huisvuil - 9752LA0WK52,53.1752,6.623,POINT (237627.108 577204.503)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c49,Loc2123,2123,Siersteenlaan,1357,huisvuil - Loc2123,53.2227,6.5182,POINT (230534.615 582378.536)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c48,loc2160,2160,Herehof 4 - 32,1197,huisvuil - loc2160,53.2097,6.5738,POINT (234276.292 580997.257)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c47,loc2161,2161,Gorterlaan 2 - 42,1196,huisvuil - loc2161,53.1874,6.5775,POINT (234562.54 578516.447)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c46,loc2162,2162,Van Moerkerkenlaan 28-106,1195,huisvuil - loc2162,53.1922,6.5721,POINT (234192.838 579043.523)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c45,loc2163,2163,Marcellus Emantslaan,1192,huisvuil - loc2163,53.1923,6.5746,POINT (234363.076 579057.456)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c44,loc2164,2164,Aart van Leeuwlaan 28-106,1191,huisvuil - loc2164,53.1922,6.5733,POINT (234274.931 579051.552)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c43,loc2165,2165,Maria Dermoutlaan 2-112,1189,huisvuil - loc2165,53.1893,6.5685,POINT (233960.246 578714.683)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c42,loc2166,2166,Vestdijklaan 10-292,1190,huisvuil - loc2166,53.1898,6.5699,POINT (234050.102 578779.603)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c41,loc2167,2167,Helene Swartlaan 22-77,1188,huisvuil - loc2167,53.1921,6.5662,POINT (233802.107 579022.644)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c40,loc2168,2168,Bordewijklaan 83-111,1083,huisvuil - loc2168,53.1897,6.577,POINT (234524.279 578768.486)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c3f,loc2169,2169,Bordewijklaan 119-149,1175,huisvuil - loc2169,53.1884,6.5778,POINT (234584.818 578624.785)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c3e,loc2170,2170,Gerard Revelaan,1060,huisvuil - loc2170,53.1902,6.579,POINT (234658.943 578831.931)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c3d,loc2171,2171,Vestdijklaan 382 - 452,1200,huisvuil - loc2171,53.1873,6.585,POINT (235063.965 578516.964)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c3c,loc2172,2172,Top Naefflaan 41 - 96,1204,huisvuil - loc2172,53.1907,6.5671,POINT (233859.389 578872.202)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c3b,Loc2173,2173,Bordewijklaan 47-75,1281,huisvuil - Loc2173,53.1906,6.5764,POINT (234483.155 578870.211)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c3a,Loc2174,2174,Bordewijklaan,1350,huisvuil - Loc2174,53.1906,6.5706,POINT (234094.106 578868.259)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c39,loc2190,2190,Verlengde Meeuwerderweg Zuid,902,huisvuil - loc2190,53.2062,6.5845,POINT (234996.912 580619.595)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c38,loc2191,2191,Verlengde Meeuwerderweg Midden,903,huisvuil - loc2191,53.2069,6.5834,POINT (234922.108 580697.382)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c37,Loc2192,2192,Verlengde Meeuwerderweg Noord,904,huisvuil - Loc2192,53.2081,6.5817,POINT (234807.096 580822.367)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c36,loc2193,2193,Winschoterdiep Zuid,905,huisvuil - loc2193,53.2089,6.5839,POINT (234953.242 580914.953)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c35,Loc2194,2194,De Stoker Euroborg,981,huisvuil - Loc2194,53.2052,6.5906,POINT (235402.454 580506.136)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c34,Loc2194,2194,De Stoker Euroborg,982,huisvuil - Loc2194,53.2052,6.5906,POINT (235402.454 580506.136)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c33,Loc2195,2195,Lunettenhof,1082,huisvuil - Loc2195,53.2058,6.5874,POINT (235190.772 580576.07)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c32,loc2196,2196,Verlengde Lodwijkstraat,995,huisvuil - loc2196,53.2068,6.582,POINT (234826.737 580685.782)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c31,LOC2197,2197,Tonkensstraat,1358,huisvuil - LOC2197,53.2076,6.59,POINT (235364.4 580783.776)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c30,Loc2200,2200,Kajuit,985,huisvuil - Loc2200,53.2385,6.6242,POINT (237588.896 584255.407)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c2f,Loc2200,2200,Kajuit,986,huisvuil - Loc2200,53.2385,6.6242,POINT (237588.896 584255.407)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c2e,loc2201,2201,Zaagmuldersweg thv Kievitstraat,1104,huisvuil - loc2201,53.227,6.5786,POINT (234563.239 582918.754)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c2d,loc2202,2202,Damsterdiep,1147,huisvuil - loc2202,53.2206,6.5852,POINT (235016.402 582219.446)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c2c,Loc2203,2203,Kraaienest,1377,huisvuil - Loc2203,53.2374,6.6199,POINT (237301.159 584133.595)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c2b,Loc2203,2203,Kraaienest,1378,huisvuil - Loc2203,53.2374,6.6199,POINT (237301.159 584133.595)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c2a,loc2229,2229,Eendrachtskade 2,1330,huisvuil - loc2229,53.214,6.5538,POINT (232933.234 581446.165)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c29,loc2229,2229,Eendrachtskade 2,1331,huisvuil - loc2229,53.214,6.5538,POINT (232933.234 581446.165)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c28,loc2229,2229,Eendrachtskade 2,1333,huisvuil - loc2229,53.214,6.5538,POINT (232933.234 581446.165)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c27,Loc2230,2230,Dr C Hofstede de Grootkade,1066,huisvuil - Loc2230,53.2189,6.5545,POINT (232970.465 581993.297)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c26,Loc2230,2230,Dr C Hofstede de Grootkade,1068,huisvuil - Loc2230,53.2189,6.5545,POINT (232970.465 581993.297)
